"FARM","year","Plot","Size","TYPE_clean","plantID","totalBasal","AGM_kg"
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_88",134.782178820636,4.92651810934137
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_89",730.616641500476,10.2644817290135
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_91",243.284935093994,6.36691605776801
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_92",326.851299679482,7.23803829691243
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_93",83.3228911548353,3.99788044039158
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_94",1479.3445646489,13.9442793314247
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_95",1654.68470462738,14.6393813838765
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_96",204.494119803794,5.90429955976428
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_97",47.2986408952028,3.12629520106937
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_98",2178.26253627465,16.4958728967965
"UTUA16",2023,"Plot 2","30x30","Tr","UTUA16_23_99",174.366246255868,5.50943687937004
"UTUA18",2022,"Plot 1","10x10","Tr","UTUA18_22_220",68.5024278115254,3.67188797246021
"UTUA18",2023,"Plot 2","10x10","Tr","UTUA18_23_1193",15.7632552986521,1.93991839811346
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_141",53.854752064163,3.30760390285676
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_144",221.874981159779,6.1172236003854
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_145",183.853856069709,5.6376806180912
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_146",2687.82886468692,18.0726837555759
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_148",153.152641862502,5.20762809865847
"UTUA18",2023,"Plot 2","30x30","Tr","UTUA18_23_153",40.7234445508721,2.92953733740051
"UTUA2",2023,"Plot 2","10x10","Tr","UTUA2_23_1094",2.19974317604357,0.824788721269127
"UTUA2",2023,"Plot 3","30x30","Tr","UTUA2_23_39",116.94578652988,4.63198072558243
"UTUA2",2023,"Plot 3","30x30","Tr","UTUA2_23_52",6.15752160103599,1.28969524212802
"UTUA2",2023,"Plot 3","30x30","Tr","UTUA2_23_57",240.481063650665,6.3349434310069
"UTUA20",2022,"Plot 1","10x10","Tr","UTUA20_22_45",5.01162568063912,1.17936791061878
"UTUA20",2022,"Plot 1","10x10","Tr","UTUA20_22_63",1164.15642769587,12.5662084264613
"UTUA20",2023,"Plot 2","10x10","Tr","UTUA20_23_1216",0.430084034276443,0.405981909127728
"UTUA20",2023,"Plot 2","30x30","Tr","UTUA20_23_174",39.3449136944769,2.88604945677649
"UTUA20",2023,"Plot 2","30x30","Tr","UTUA20_23_184",130.698108370969,4.86112212881863
"UTUA20",2023,"Plot 2","both","Tr","UTUA20_23_159",265.90440219984,6.61755209492613
"UTUA20",2023,"Plot 2","both","Tr","UTUA20_23_162",330.063578167778,7.26884642927885
"UTUA20",2023,"Plot 3","10x10","Tr","UTUA20_23_1195",551.545860245858,9.08460869378051
"UTUA20",2023,"Plot 3","10x10","Tr","UTUA20_23_1203",1914.39231531801,15.596256886325
"UTUA30",2023,"Plot 3","30x30","Tr","UTUA30_23_252",143.36658074657,5.06041212474263
"UTUA30",2023,"Plot 3","both","Tr","UTUA30_23_250",651.385674776942,9.76532849069975
"YAUC4",2022,"Plot 1","10x10","Tr","YAUC4_22_184",1901.1662102464,15.5493694334717
