"FARM","year","Plot","Size","plantID","TYPE","DBH_cm","basalA","gpsID","Notes","TYPE_clean"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",2.69,5.68321965016028,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",3.65,10.4634670318625,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",1.88,2.77591126871194,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",1.99,3.11025526687024,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",3.15,7.79311327631118,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",1.66,2.16424317905801,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",1.06,0.882473376393373,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",3.04,7.25833566685386,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",4.14,13.4614103613669,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1473","Co ",3.09,7.49906020393518,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",3.02,7.16314540945009,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.42,4.59960580412082,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.73,2.35061816323222,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.64,2.11240690027378,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.89,6.55972400051183,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.15,3.6305030103047,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.54,1.86265028431339,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.02,3.20473866592695,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.42,1.58367685667461,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.14,1.02070345315132,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",1.92,2.89529178954835,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.76,5.9828490494964,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",3.24,8.24479576008105,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1474","Co ",2.95,6.83492751696629,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.61,5.35021082887976,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.77,6.02628156793228,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.13,3.56327292751788,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.35,1.43138815279185,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.19,3.7668481314705,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.84,2.6590440219984,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.02,3.20473866592695,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.76,2.43284935093994,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.51,1.79078635236252,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",3.04,7.25833566685386,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",3.58,10.0659770213671,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",0.244,0.0467594650560305,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.2,1.13097335529233,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.94,2.95592452776264,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",3.5,9.62112750161874,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",3.56,9.9538221636339,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",1.97,3.04805173232916,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",3.24,8.24479576008105,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1475","Co ",2.37,4.41150294398713,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",2.96,6.88134454842308,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",2.68,5.64104376878583,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",3.18,7.94226038754036,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",1.98,3.07907495978336,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",1.58,1.96066797510539,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",3.39,9.02587423357981,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",1.36,1.45267244301992,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",1.7,2.26980069221863,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1476","Co ",2.32,4.22732707467043,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",3.18,7.94226038754036,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.29,4.11870650867256,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.04,3.26851299679482,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",3.01,7.11578590019722,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",1.27,1.26676869774374,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",1.17,1.07513154587477,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",3.03,7.21066199833563,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",1.61,2.03583057934253,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",3.54,9.84229562443146,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.18,3.73252623173003,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",1.71,2.29658276959048,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.13,3.56327292751788,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",3.66,10.5208796376069,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.97,6.92791865951255,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2,3.14159265358979,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.39,4.48627284914256,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1477","Co ",2.32,4.22732707467043,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.07,3.36535259034173,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.16,1.05683176866761,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.49,1.74366246255867,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.7,5.7255526111674,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.74,2.37787147950211,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.63,2.08672438033068,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.69,5.68321965016028,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.16,3.66435367114713,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.96,3.01718558450764,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.49,4.86954715288052,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.85,2.68802521422777,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",1.91,2.86521103989023,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.04,3.26851299679482,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1478","Co ",2.47,4.79163565507149,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1479","Co ",2.99,7.02153812058953,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1479","Co ",2.6,5.30929158456675,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1479","Co ",1.9,2.83528736986479,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1479","Co ",3,7.06858347057703,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 5","10x10","ADJU7_23_1479","Co ",3.3,8.55298599939821,NA,"Coffee Robusta","Co"
"ADJU7",2023,"Plot 1","30x30","ADJU7_23_300","Tr",53.7,2264.84482980759,300,"Tree","Tr"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",4,12.5663706143592,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",3.5,9.62112750161874,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",1.8,2.54469004940773,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",4.2,13.854423602331,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",1.7,2.26980069221863,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1481","Co ",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",4.7,17.3494454294496,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",2,3.14159265358979,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1482","Co",3.1,7.54767635024948,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",2.7,5.7255526111674,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",2.6,5.30929158456675,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",2,3.14159265358979,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",2.3,4.1547562843725,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",1.7,2.26980069221863,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1483","Co",1.6,2.01061929829747,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",2.9,6.60519855417254,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",2.2,3.80132711084365,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.4,1.539380400259,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",2.1,3.46360590058275,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",3.5,9.62112750161874,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.5,1.76714586764426,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",2.8,6.15752160103599,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1484","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1485","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1485","Co",3,7.06858347057703,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1485","Co",2.8,6.15752160103599,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1485","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.8,2.54469004940773,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",0.9,0.636172512351933,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",2,3.14159265358979,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.5,1.76714586764426,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.4,1.539380400259,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",2.2,3.80132711084365,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1486","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1487","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1487","Co",1.5,1.76714586764426,NA,"","Co"
"ADJU8",2023,"Plot 2","10x10","ADJU8_23_1488","Co",2,3.14159265358979,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1489","Co",1.15,1.03868907109313,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1490","Co",0.71,0.395919214168654,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1490","Co",0.86,0.580880481648753,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1491","Co",0.81,0.515299735005066,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1491","Co",0.75,0.441786466911065,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1491","Co",0.61,0.29224665660019,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1491","Co",1.89,2.80552077947202,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1492","Co",1.31,1.34782178820636,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1492","Co",2.27,4.04707819617071,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1492","Co",0.86,0.580880481648753,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1492","Co",0.1,0.00785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1492","Co",0.7,0.38484510006475,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",2.3,4.1547562843725,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",1.63,2.08672438033068,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",2.47,4.79163565507149,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",2.5,4.90873852123405,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",1.95,2.9864765163188,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1493","Co",2.55,5.10705155749191,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",1.84,2.6590440219984,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",1.36,1.45267244301992,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",3.4,9.0792027688745,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",0.61,0.29224665660019,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",0.8,0.502654824574367,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",2.28,4.0828138126053,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",0.93,0.679290871522453,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1494","Co",3.15,7.79311327631118,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",3.71,10.8102988608188,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",1.7,2.26980069221863,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",0.92,0.6647610054996,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",0.63,0.311724531052447,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",2.39,4.48627284914256,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",1.35,1.43138815279185,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",0.82,0.528101725068444,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",1.07,0.899202357273739,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",2.29,4.11870650867256,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",1.08,0.916088417786784,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",0.84,0.55417694409324,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1495","Co",0.96,0.723822947387088,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",2.9,6.60519855417254,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",1.9,2.83528736986479,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",0.66,0.342119439975929,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",1.35,1.43138815279185,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",0.9,0.636172512351933,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",3.8,11.3411494794592,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",3.95,12.2541748444087,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1496","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",2.5,4.90873852123405,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",0.8,0.502654824574367,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",2.6,5.30929158456675,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",3,7.06858347057703,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",1.08,0.916088417786784,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",1.25,1.22718463030851,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",3.1,7.54767635024948,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",0.85,0.567450173054656,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",1.05,0.865901475145687,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1497","Co",2.4,4.5238934211693,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",0.9,0.636172512351933,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",3.3,8.55298599939821,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",1.45,1.65129963854314,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",0.8,0.502654824574367,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",1.48,1.72033613710577,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",4.3,14.5220120412188,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",1.3,1.32732289614169,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",2.8,6.15752160103599,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1498","Co",3.7,10.7521008569111,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",0.85,0.567450173054656,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",3.55,9.89798035421634,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",2.95,6.83492751696629,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",0.7,0.38484510006475,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",3.5,9.62112750161874,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",1.1,0.950331777710913,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1499","Co",3.95,12.2541748444087,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",0.75,0.441786466911065,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",2.4,4.5238934211693,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",1,0.785398163397448,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",0.7,0.38484510006475,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",1.2,1.13097335529233,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",3.25,8.29576810088555,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",3.68,10.6361760879936,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1500","Co",3.15,7.79311327631118,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",3.55,9.89798035421634,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",3.58,10.0659770213671,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",1.22,1.16898662640076,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",0.98,0.754296396126909,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",0.95,0.708821842466197,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",3,7.06858347057703,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",0.95,0.708821842466197,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",1.15,1.03868907109313,NA,"","Co"
"ADJU8",2023,"Plot 3","10x10","ADJU8_23_1501","Co",2.5,4.90873852123405,NA,"","Co"
